[2026-04-12T06:39:52 poll=175] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (14/80 @2.778878)
[2026-04-12T06:44:52 poll=176] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (15/80 @1.285022)
[2026-04-12T06:49:52 poll=177] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (15/80 @1.285022)
[2026-04-12T06:54:52 poll=178] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (15/80 @1.285022)
[2026-04-12T06:59:53 poll=179] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:04:53 poll=180] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:09:53 poll=181] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:14:53 poll=182] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:19:53 poll=183] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:24:53 poll=184] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:29:53 poll=185] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:34:53 poll=186] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:39:54 poll=187] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:44:54 poll=188] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:49:54 poll=189] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:54:54 poll=190] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T07:59:54 poll=191] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:04:54 poll=192] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:09:54 poll=193] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:14:55 poll=194] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:19:55 poll=195] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:24:55 poll=196] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:29:55 poll=197] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:34:55 poll=198] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:39:55 poll=199] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:44:55 poll=200] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:49:55 poll=201] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:54:56 poll=202] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T08:59:56 poll=203] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:04:56 poll=204] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:09:56 poll=205] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:14:56 poll=206] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:19:56 poll=207] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:24:56 poll=208] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:29:57 poll=209] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:34:57 poll=210] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (16/80 @7.342826)
[2026-04-12T09:39:57 poll=211] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T09:44:57 poll=212] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T09:49:57 poll=213] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T09:54:57 poll=214] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T09:59:57 poll=215] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:04:58 poll=216] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:09:58 poll=217] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:14:58 poll=218] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:19:58 poll=219] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:24:58 poll=220] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:29:58 poll=221] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:34:58 poll=222] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:39:58 poll=223] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:44:59 poll=224] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (17/80 @1.029452)
[2026-04-12T10:49:59 poll=225] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (18/80 @2.905977)
[2026-04-12T10:54:59 poll=226] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (18/80 @2.905977)
[2026-04-12T10:59:59 poll=227] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (18/80 @2.905977)
[2026-04-12T11:04:59 poll=228] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (18/80 @2.905977)
[2026-04-12T11:09:59 poll=229] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (19/80 @3.153857)
[2026-04-12T11:14:59 poll=230] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (19/80 @3.153857)
[2026-04-12T11:20:00 poll=231] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (19/80 @3.153857)
[2026-04-12T11:25:00 poll=232] full_m1_pareto=ALIVE:932151 (8/48 @5.912704) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:30:00 poll=233] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:35:00 poll=234] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:40:00 poll=235] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:45:00 poll=236] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:50:00 poll=237] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T11:55:01 poll=238] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:00:01 poll=239] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:05:01 poll=240] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:10:01 poll=241] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:15:01 poll=242] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:20:01 poll=243] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:25:01 poll=244] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:30:01 poll=245] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:35:02 poll=246] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:40:02 poll=247] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:45:02 poll=248] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:50:02 poll=249] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T12:55:02 poll=250] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:00:02 poll=251] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:05:02 poll=252] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:10:03 poll=253] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:15:03 poll=254] full_m1_pareto=ALIVE:932151 (9/48 @1.181149) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:20:03 poll=255] full_m1_pareto=ALIVE:932151 (10/48 @2.389341) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:25:03 poll=256] full_m1_pareto=ALIVE:932151 (10/48 @2.389341) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:30:03 poll=257] full_m1_pareto=ALIVE:932151 (10/48 @2.389341) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:35:03 poll=258] full_m1_pareto=ALIVE:932151 (11/48 @8.844676) | full_igsd_pareto=ALIVE:964696 (20/80 @9.097683)
[2026-04-12T13:40:03 poll=259] full_m1_pareto=ALIVE:932151 (11/48 @8.844676) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T13:45:04 poll=260] full_m1_pareto=ALIVE:932151 (11/48 @8.844676) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T13:50:04 poll=261] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T13:55:04 poll=262] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:00:04 poll=263] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:05:04 poll=264] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:10:04 poll=265] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:15:04 poll=266] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:20:05 poll=267] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:25:05 poll=268] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:30:05 poll=269] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:35:05 poll=270] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:40:05 poll=271] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (21/80 @9.576799)
[2026-04-12T14:45:05 poll=272] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (22/80 @4.127143)
[2026-04-12T14:50:05 poll=273] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (22/80 @4.127143)
[2026-04-12T14:55:06 poll=274] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (22/80 @4.127143)
[2026-04-12T15:00:06 poll=275] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (23/80 @7.810532)
[2026-04-12T15:05:06 poll=276] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (23/80 @7.810532)
[2026-04-12T15:10:06 poll=277] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (23/80 @7.810532)
[2026-04-12T15:15:06 poll=278] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:20:06 poll=279] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:25:07 poll=280] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:30:07 poll=281] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:35:07 poll=282] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:40:07 poll=283] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:45:07 poll=284] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:50:07 poll=285] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T15:55:07 poll=286] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:00:07 poll=287] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:05:08 poll=288] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:10:08 poll=289] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:15:08 poll=290] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:20:08 poll=291] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:25:08 poll=292] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:30:08 poll=293] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:35:08 poll=294] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:40:09 poll=295] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:45:09 poll=296] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:50:09 poll=297] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T16:55:09 poll=298] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T17:00:09 poll=299] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (24/80 @2.119377)
[2026-04-12T17:05:09 poll=300] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:10:09 poll=301] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:15:10 poll=302] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:20:10 poll=303] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:25:10 poll=304] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:30:10 poll=305] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:35:10 poll=306] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:40:10 poll=307] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:45:10 poll=308] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:50:11 poll=309] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T17:55:11 poll=310] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T18:00:11 poll=311] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T18:05:11 poll=312] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T18:10:11 poll=313] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (25/80 @6.288851)
[2026-04-12T18:15:11 poll=314] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (26/80 @4.536862)
[2026-04-12T18:20:11 poll=315] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (26/80 @4.536862)
[2026-04-12T18:25:12 poll=316] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (27/80 @3.120838)
[2026-04-12T18:30:12 poll=317] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (27/80 @3.120838)
[2026-04-12T18:35:12 poll=318] full_m1_pareto=ALIVE:932151 (12/48 @2.729680) | full_igsd_pareto=ALIVE:964696 (27/80 @3.120838)
[2026-04-12T18:40:12 poll=319] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T18:45:12 poll=320] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T18:50:12 poll=321] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T18:55:12 poll=322] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:00:13 poll=323] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:05:13 poll=324] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:10:13 poll=325] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:15:13 poll=326] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:20:13 poll=327] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:25:13 poll=328] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:30:13 poll=329] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:35:14 poll=330] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:40:14 poll=331] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:45:14 poll=332] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:50:14 poll=333] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T19:55:14 poll=334] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:00:14 poll=335] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:05:14 poll=336] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:10:15 poll=337] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:15:15 poll=338] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:20:15 poll=339] full_m1_pareto=ALIVE:932151 (13/48 @2.005679) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:25:15 poll=340] full_m1_pareto=ALIVE:932151 (14/48 @1.476570) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:30:15 poll=341] full_m1_pareto=ALIVE:932151 (14/48 @1.476570) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:35:15 poll=342] full_m1_pareto=ALIVE:932151 (14/48 @1.476570) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:40:15 poll=343] full_m1_pareto=ALIVE:932151 (15/48 @6.395262) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:45:16 poll=344] full_m1_pareto=ALIVE:932151 (15/48 @6.395262) | full_igsd_pareto=ALIVE:964696 (28/80 @9.814972)
[2026-04-12T20:50:16 poll=345] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T20:55:16 poll=346] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:00:16 poll=347] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:05:16 poll=348] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:10:16 poll=349] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
